Cluster numberAM{HH1}AM,Household numberAM{HH2}AM,Interviewer numberAM{HH3}AM,Supervisor numberAM{HH4}AM,Day of interviewAM{HH5D}AM,Month of interviewAM{HH5M}AM,Year of interviewAM{HH5Y}AM,AreaAM{HH6}AM,Result of HH interviewAM{HH9}AM,Respondent to HH questionnaireAM{HH10}AM,Number of HH membersAM{HH11}AM,Number of women 15 - 49 yearsAM{HH12}AM,Number of woman' questionnaires completedAM{HH13}AM,Number of children under age 5AM{HH14}AM,Number of under - 5 questionnaires completedAM{HH15}AM,Field editorAM{HH16}AM,Data entry clerkAM{HH17}AM,Start of interview - HourAM{HH18H}AM,Start of interview - MinutesAM{HH18M}AM,End of interview - HourAM{HH19H}AM,End of interview - MinutesAM{HH19M}AM,Main source of drinking waterAM{WS1}AM,Main source of water used for other purposes (if bottled watAM{WS2}AM,Location of the water sourceAM{WS3}AM,Time (in minutes) to get water and come backAM{WS4}AM,Person collecting waterAM{WS5}AM,Treat water to make safer for drinkingAM{WS6}AM,Water treatment: BoilAM{WS7A}AM,Water treatment: Add bleach/chlorineAM{WS7B}AM,Water treatment: Strain it through a clothAM{WS7C}AM,Water treatment: Use water filterAM{WS7D}AM,Water treatment: Solar disinfectionAM{WS7E}AM,Water treatment: Let it stand and settleAM{WS7F}AM,Water treatment: OtherAM{WS7X}AM,Water treatment: DKAM{WS7Z}AM,Type of toilet facilityAM{WS8}AM,Toilet facility sharedAM{WS9}AM,Toilet shared with other household or with general publicAM{WS10}AM,Households using this toilet facilityAM{WS11}AM,Religion of household headAM{HC1A}AM,Denomination of household headAM{HC1B}AM,Ethnic group of household headAM{HC1C}AM,Number of rooms used for sleepingAM{HC2}AM,Main material of floorAM{HC3}AM,Main material of roofAM{HC4}AM,Main material of exterior wallAM{HC5}AM,Type of fuel using for cookingAM{HC6}AM,Cooking locationAM{HC7}AM,ElectricityAM{HC8A}AM,RadioAM{HC8B}AM,TelevisionAM{HC8C}AM,Non-mobile phoneAM{HC8D}AM,RefrigeratorAM{HC8E}AM,ChairAM{HC8F}AM,TableAM{HC8G}AM,SofaAM{HC8H}AM,Kitchen Cupboard/CabinetAM{HC8I}AM,HC8JAM{HC8J}AM,Gas/Electric StoveAM{HC8K}AM,Microwave OvenAM{HC8L}AM,Air Conditioner/ CoolerAM{HC8M}AM,HC8NAM{HC8N}AM,Washing MachineAM{HC8O}AM,DryerAM{HC8P}AM,DishwasherAM{HC8Q}AM,Water HeaterAM{HC8R}AM,WatchAM{HC9A}AM,Mobile telephoneAM{HC9B}AM,BicycleAM{HC9C}AM,Motorcycle or scooterAM{HC9D}AM,Animal-drawn cartAM{HC9E}AM,Car or truckAM{HC9F}AM,Boat with motorAM{HC9G}AM,Household owns the dwellingAM{HC10}AM,Any household member own land that can be used for agricultuAM{HC11}AM,Measuring Unit (1 Hectares 2 Acres)AM{HC12U}AM,Hectares of agricultural land members of household ownsAM{HC12A}AM,Acres of agricultural land members of the household ownsAM{HC12B}AM,Sq ChainsAM{HC12C}AM,Household own any animalsAM{HC13}AM,"Cattle, milk cows, or bullsAM{HC14A}AM","Horses, donkeys, or mulesAM{HC14B}AM",GoatsAM{HC14C}AM,SheepAM{HC14D}AM,ChickensAM{HC14E}AM,HC14FAM{HC14F}AM,Any household member own bank accountAM{HC15}AM,Total children aged 2-14 yearsAM{CD6}AM,Rank number of the selected childAM{CD8}AM,Child line numberAM{CD9}AM,Flag for correct child line numberAM{CDFLAG}AM,Took away privilegesAM{CD11}AM,Explained why behaviour was wrongAM{CD12}AM,Shook childAM{CD13}AM,"Shouted, yelled or screamed at childAM{CD14}AM",Gave child something else to doAM{CD15}AM,"Spanked, hit or slapped child on bottom with bare handAM{CD16}AM","Hit child on the bottom or elsewhere with belt, brush, stickAM{CD17}AM","Called child dumb, lazy or another nameAM{CD18}AM","Hit or slapped child on the face, head or earsAM{CD19}AM","Hit or slapped child on the hand, arm or legAM{CD20}AM",Beat child up as hard as one couldAM{CD21}AM,Isolated childAM{CD21A}AM,Child needs to be physically punished to be brought up propeAM{CD22}AM,Place where household members most often wash their handsAM{HW1}AM,Water available at the place for handwashingAM{HW2}AM,Bar soapAM{HW3A}AM,Detergent (Powder / Liquid / Paste)AM{HW3B}AM,Liquid soapAM{HW3C}AM,Ash / Mud / SandAM{HW3E}AM,NoneAM{HW3Y}AM,Soap/other material available for washing handsAM{HW4}AM,Bar soapAM{HW5A}AM,Detergent (Powder / Liquid / Paste)AM{HW5B}AM,Liquid soapAM{HW5C}AM,Ash / Mud / SandAM{HW5D}AM,Not able / Does not want to showAM{HW5Y}AM,Sex of household headAM{HHSEX}AM,Household sample weightAM{hhweight}AM,Education of household headAM{helevel}AM,ParishAM{HH1A}AM,AreaAM{HH6A}AM,RegionAM{HH6B}AM,Wealth index scoreAM{wscore}AM,Wealth index quintilesAM{windex5}AM,Primary sampling unitAM{PSU}AM,stratumAM{stratum}AM
323.0,18.0,3119.0,4010.0,6.0,2.0,2011.0,KMA,Completed,1.0,3.0,3.0,3.0,0.0,0.0,6.0,2.0,18.0,15.0,18.0,26.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to piped sewer system,No,,,Christianity,Church of God,Negro,3.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,No permission to see,,,,,,,Yes,Bar soap,,Liquid soap,,,Female,1.762209708737845,Secondary,14.0,Urban,  KMA,0.9996714512144513,Richest,323.0,314.0
323.0,19.0,3119.0,4010.0,6.0,2.0,2011.0,KMA,Completed,1.0,3.0,2.0,2.0,0.0,0.0,6.0,2.0,16.0,30.0,16.0,40.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to piped sewer system,No,,,Christianity,Seventh Day,Missing,3.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,Bar soap,,,,,,,,,,,Female,1.762209708737845,Secondary,14.0,Urban,  KMA,0.8709390260223574,Fourth,323.0,314.0
323.0,20.0,3119.0,4010.0,6.0,2.0,2011.0,KMA,Completed,2.0,3.0,2.0,2.0,0.0,0.0,6.0,2.0,15.0,49.0,15.0,58.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to piped sewer system,No,,,Christianity,Traditional Churches,Negro,3.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,No permission to see,,,,,,,Yes,Bar soap,,,,,Male,1.762209708737845,Tertiary,14.0,Urban,  KMA,0.9996714512144513,Richest,323.0,314.0
324.0,1.0,2972.0,2965.0,8.0,1.0,2011.0,KMA,Completed,2.0,4.0,1.0,1.0,0.0,0.0,7.0,2.0,10.0,27.0,10.0,39.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Rastafarianism,,Negro,2.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Other (not owned or rented),Yes,Acres and Sq. Chains,,5.0,0.0,No,,,,,,,Yes,1.0,1.0,4.0,Correct child selected,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Observed,Water is available,,,Liquid soap,,,,,,,,,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,0.905544227930194,Fourth,324.0,314.0
324.0,2.0,2972.0,2965.0,4.0,1.0,2011.0,KMA,Completed,1.0,4.0,1.0,1.0,1.0,1.0,7.0,2.0,10.0,53.0,11.0,10.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Other,Negro,4.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Own,No,,,,,No,,,,,,,Yes,2.0,2.0,4.0,Correct child selected,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Observed,Water is available,Bar soap,,,,,,,,,,,Female,0.7476267379382817,None/Primary,14.0,Urban,  KMA,0.9398263370311197,Fourth,324.0,314.0
324.0,3.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,13.0,41.0,13.0,50.0,"Piped into compound, yard or plot",,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Church of God,Negro,2.0,Ceramic tiles,Cement,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,No permission to see,,,,,,,Yes,Bar soap,,Liquid soap,,,Female,0.7476267379382817,None/Primary,14.0,Urban,  KMA,0.9356829604900077,Fourth,324.0,314.0
324.0,4.0,2972.0,2965.0,8.0,1.0,2011.0,KMA,Completed,1.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,10.0,56.0,11.0,12.0,"Piped into compound, yard or plot",,,,,No,,,,,,,,,Flush to pit (latrine),Yes,Other households only (not public),2.0,Christianity,Seventh Day,Negro,1.0,Cement,Metal,Plywood,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Other (not owned or rented),No,,,,,No,,,,,,,No,2.0,2.0,3.0,Correct child selected,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Observed,Water is available,,,,,None,Yes,Bar soap,Detergent (Powder / Liquid / Paste),,,,Female,0.7476267379382817,Secondary,14.0,Urban,  KMA,-0.9567672993739385,Poorest,324.0,314.0
324.0,5.0,2972.0,2965.0,4.0,1.0,2011.0,KMA,Completed,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,12.0,29.0,12.0,40.0,"Piped into compound, yard or plot",,,,,Yes,,Add bleach / chlorine,,,,,,,Flush to pit (latrine),No,,,Christianity,Penticostal,Negro,1.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,,,Liquid soap,,,,,,,,,Female,0.7476267379382817,None/Primary,14.0,Urban,  KMA,0.2017118646510598,Middle,324.0,314.0
324.0,6.0,2972.0,2965.0,11.0,1.0,2011.0,KMA,Entire household absent for extended time,,,,,,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,14.0,Urban,  KMA,0.0,0.0,324.0,314.0
324.0,7.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,12.0,48.0,12.0,55.0,"Piped into compound, yard or plot",,,,,No,,,,,,,,,Flush to pit (latrine),Yes,Other households only (not public),2.0,Christianity,Other,Negro,1.0,Cement,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Other (not owned or rented),No,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,No permission to see,,,,,,,Yes,Bar soap,Detergent (Powder / Liquid / Paste),Liquid soap,,,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,-1.655678260846296,Poorest,324.0,314.0
324.0,8.0,2972.0,2965.0,4.0,1.0,2011.0,KMA,Completed,1.0,3.0,2.0,2.0,0.0,0.0,7.0,2.0,15.0,11.0,15.0,25.0,"Piped into compound, yard or plot",,,,,Yes,,Add bleach / chlorine,,,,,,,Flush to pit (latrine),No,,,Christianity,Other,Negro,2.0,Ceramic tiles,Metal,Plywood,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,,,,,None,Yes,,,,,Not able / Does not want to show,Female,0.7476267379382817,Secondary,14.0,Urban,  KMA,0.16243814228108816,Middle,324.0,314.0
324.0,9.0,2972.0,2965.0,4.0,1.0,2011.0,KMA,Completed,1.0,3.0,1.0,1.0,2.0,2.0,7.0,2.0,13.0,0.0,13.0,21.0,"Piped into compound, yard or plot",,,,,No,,,,,,,,,Pit latrine with slab,Yes,Other households only (not public),2.0,Christianity,Penticostal,Negro,1.0,Cement,Metal,Plywood,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Other (not owned or rented),No,,,,,No,,,,,,,Yes,1.0,1.0,2.0,Correct child selected,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Observed,Water is available,,,,,None,Yes,,,,,Not able / Does not want to show,Female,0.7476267379382817,Secondary,14.0,Urban,  KMA,-1.3844016393790064,Poorest,324.0,314.0
324.0,10.0,2972.0,2965.0,4.0,1.0,2011.0,KMA,Completed,2.0,5.0,1.0,1.0,2.0,2.0,7.0,2.0,14.0,8.0,14.0,27.0,"Piped into compound, yard or plot",,,,,Yes,Boil,,,,,,,,Pit latrine with slab,No,,,Christianity,Church of God,Negro,1.0,Wood planks,Metal,Plywood,Charcoal,In a separate building,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Own,Yes,Acres and Sq. Chains,,1.0,0.0,No,,,,,,,No,3.0,1.0,3.0,Correct child selected,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Observed,Water is available,,,,,None,Yes,Bar soap,Detergent (Powder / Liquid / Paste),,,,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,-2.1721955843074605,Poorest,324.0,314.0
324.0,11.0,2972.0,2965.0,7.0,1.0,2011.0,KMA,Completed,2.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,56.0,12.0,0.0,Piped into dwelling,,,,,Yes,,,,,,,Other,,Flush to pit (latrine),No,,,Christianity,Other,Negro,2.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Other reason,,,,,,,Yes,,,,,Not able / Does not want to show,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,1.0554753637509915,Richest,324.0,314.0
324.0,12.0,2972.0,2965.0,12.0,1.0,2011.0,KMA,Completed,2.0,3.0,1.0,1.0,0.0,0.0,7.0,2.0,17.0,50.0,17.0,59.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Seventh Day,Negro,2.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Other (not owned or rented),Yes,Acres and Sq. Chains,,12.0,0.0,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,No permission to see,,,,,,,Yes,,,,,Not able / Does not want to show,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,0.7585323874269121,Fourth,324.0,314.0
324.0,13.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,10.0,24.0,10.0,31.0,Bottled water,"Piped into compound, yard or plot",,,,No,,,,,,,,,Flush to pit (latrine),Yes,Other households only (not public),2.0,Christianity,Church of God,Negro,1.0,Cement,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Other (not owned or rented),No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,,,,,None,Yes,,,Liquid soap,,,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,-0.3287181248859256,Second,324.0,314.0
324.0,14.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,3.0,1.0,1.0,0.0,0.0,7.0,2.0,9.0,39.0,9.0,57.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Traditional Churches,Negro,2.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Other (not owned or rented),No,,,,,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Yes,1.0,1.0,3.0,Correct child selected,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Observed,Water is available,Bar soap,,,,,,,,,,,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,0.7851337608670462,Fourth,324.0,314.0
324.0,15.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,10.0,9.0,10.0,16.0,Bottled water,Piped into dwelling,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Traditional Churches,Negro,1.0,Ceramic tiles,Metal,Cement blocks,Charcoal,Outdoors,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Other (not owned or rented),No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,,,,,None,Yes,,,,,Not able / Does not want to show,Female,0.7476267379382817,Secondary,14.0,Urban,  KMA,-0.82272678318455,Poorest,324.0,314.0
324.0,16.0,2972.0,2965.0,9.0,1.0,2011.0,KMA,Completed,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,15.0,5.0,15.0,11.0,Bottled water,"Piped into compound, yard or plot",,,,No,,,,,,,,,Pit latrine with slab,Yes,Other households only (not public),3.0,Christianity,Other,Negro,1.0,Cement,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Other (not owned or rented),No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,,,,,None,Yes,Bar soap,,,,,Male,0.7476267379382817,None/Primary,14.0,Urban,  KMA,-1.042772598757527,Poorest,324.0,314.0
324.0,17.0,2972.0,2965.0,8.0,1.0,2011.0,KMA,Completed,1.0,4.0,2.0,2.0,0.0,0.0,7.0,2.0,8.0,43.0,9.0,0.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to pit (latrine),Yes,Other households only (not public),2.0,Christianity,Church of God,Mixed,2.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,Other (not owned or rented),No,,,,,No,,,,,,,Yes,2.0,1.0,3.0,Correct child selected,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Observed,Water is available,Bar soap,Detergent (Powder / Liquid / Paste),,,,,,,,,,Female,0.7476267379382817,Secondary,14.0,Urban,  KMA,0.36225777850458635,Middle,324.0,314.0
324.0,18.0,2972.0,2965.0,7.0,1.0,2011.0,KMA,Completed,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,59.0,10.0,3.0,"Piped into compound, yard or plot",,,,,No,,,,,,,,,Pit latrine with slab,Yes,Other households only (not public),2.0,Christianity,Other,Negro,1.0,Ceramic tiles,Metal,Plywood,Liquefied Petroleum Gas (LPG),,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Own,Yes,Acres and Sq. Chains,,8.0,0.0,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,,,,,None,Yes,,,,,Not able / Does not want to show,Male,0.7476267379382817,None/Primary,14.0,Urban,  KMA,-0.789307684628499,Poorest,324.0,314.0
324.0,19.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,30.0,11.0,41.0,"Piped into compound, yard or plot",,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Traditional Churches,Negro,1.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Other (not owned or rented),Yes,Acres and Sq. Chains,,1.0,0.0,No,,,,,,,No,,,,,,,,,,,,,,,,,,Observed,Water is available,,,,,None,Yes,,,,,Not able / Does not want to show,Male,0.7476267379382817,Secondary,14.0,Urban,  KMA,0.12066248536308333,Middle,324.0,314.0
324.0,20.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,5.0,3.0,3.0,1.0,1.0,7.0,2.0,12.0,6.0,12.0,23.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Penticostal,Negro,4.0,Ceramic tiles,Cement,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Own,No,,,,,Yes,0.0,0.0,4.0,0.0,0.0,0.0,Yes,,,,,,,,,,,,,,,,,,No permission to see,,,,,,,Yes,,,,,Not able / Does not want to show,Female,0.7476267379382817,None/Primary,14.0,Urban,  KMA,1.1590555079544345,Richest,324.0,314.0
324.0,21.0,2972.0,2965.0,8.0,1.0,2011.0,KMA,Completed,1.0,4.0,2.0,2.0,0.0,0.0,7.0,2.0,9.0,41.0,9.0,52.0,Piped into dwelling,,,,,No,,,,,,,,,Flush to pit (latrine),No,,,Christianity,Penticostal,Negro,4.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,Bar soap,Detergent (Powder / Liquid / Paste),,,,,,,,,,Female,0.7476267379382817,Tertiary,14.0,Urban,  KMA,1.2570240990753463,Richest,324.0,314.0
324.0,22.0,2972.0,2965.0,5.0,1.0,2011.0,KMA,Completed,1.0,6.0,1.0,1.0,1.0,1.0,7.0,2.0,16.0,25.0,16.0,55.0,Bottled water,Piped into dwelling,,,,No,,,,,,,,,Flush to pit (latrine),Yes,Other households only (not public),2.0,Christianity,Church of God,Negro,3.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Other (not owned or rented),No,,,,,No,,,,,,,Yes,1.0,1.0,5.0,Correct child selected,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Observed,Water is available,,,,,None,Yes,,,,,Not able / Does not want to show,Female,0.7476267379382817,Secondary,14.0,Urban,  KMA,0.01859451264881533,Middle,324.0,314.0
325.0,1.0,2577.0,4010.0,13.0,1.0,2011.0,KMA,Completed,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,16.0,9.0,16.0,16.0,Piped into dwelling,,,,,Yes,Boil,,,,,,,,Flush to pit (latrine),No,,,Christianity,Traditional Churches,Negro,2.0,Ceramic tiles,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Own,No,,,,,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,Observed,Water is available,,,Liquid soap,,,,,,,,,Male,0.5045024462239304,Tertiary,14.0,Urban,  KMA,0.9451002537293883,Richest,325.0,314.0
325.0,2.0,2577.0,4010.0,13.0,1.0,2011.0,KMA,Completed,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,16.0,50.0,16.0,59.0,Bottled water,Piped into dwelling,,,,Yes,Boil,,,,,,,,Flush to pit (latrine),Yes,Other households only (not public),2.0,Christianity,Seventh Day,Negro,3.0,Cement,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Rent,No,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,Observed,Water is available,,,,,None,Yes,Bar soap,Detergent (Powder / Liquid / Paste),Liquid soap,,,Female,0.5045024462239304,None/Primary,14.0,Urban,  KMA,0.00378519957979507,Middle,325.0,314.0
325.0,3.0,2577.0,4010.0,9.0,1.0,2011.0,KMA,Completed,2.0,4.0,1.0,1.0,1.0,1.0,8.0,1.0,14.0,10.0,14.0,17.0,Piped to neighbour,,,,,Yes,,Add bleach / chlorine,,,,,,,Flush to pit (latrine),Yes,Other households only (not public),4.0,Christianity,Traditional Churches,Negro,1.0,Cement,Metal,Cement blocks,Liquefied Petroleum Gas (LPG),,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Rent,No,,,,,No,,,,,,,Yes,2.0,2.0,4.0,Correct child selected,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Observed,Water is available,,,,,None,Yes,Bar soap,,,,,Male,0.5045024462239304,Secondary,14.0,Urban,  KMA,-0.49890396098854056,Second,325.0,314.0
