Cluster NumberAM{HH1}AM,Household NumberAM{HH2}AM,parishAM{HH1A}AM,constituencyAM{HH1B}AM,enumeration districtAM{HH1C}AM,dwelling numberAM{HH2A}AM,household numberAM{HH2B}AM,Interviewer numberAM{HH3}AM,Supervisor NumberAM{HH4}AM,Day of interviewAM{HH5D}AM,Month of interviewAM{HH5M}AM,Year of interviewAM{HH5Y}AM,AreaAM{HH6}AM,Result of HH interviewAM{HH9}AM,Respondent HH questionnaireAM{HH10}AM,Number of household membersAM{HH11}AM,Total eligible womenAM{HH12}AM,Women interviews completedAM{HH13}AM,Total children under 5AM{HH14}AM,Child interviews completedAM{HH15}AM,Data entry clerkAM{HH16}AM,Serial NumberAM{HHS}AM,Total number of Women 15-49AM{TOHL6}AM,Total number of Children 5-14AM{TOHL7}AM,Total number of children Under 5 yearsAM{TOHL8}AM,Total number of Very SickAM{TOHL8A}AM,Total number of mothers deadAM{TOHL9}AM,Total number of mothers very sickAM{TOHL10A}AM,Total number of father deadAM{TOHL11}AM,Total number of fathers very sickAM{TOHL12A}AM,Main source info.AM{HL13}AM,Distance to Health centreAM{HL14}AM,Main source of drinking waterAM{WS1}AM,Main source of water used for other purposes (if bottled watAM{WS2}AM,Time to get water and come backAM{WS3}AM,Person fetching waterAM{WS4}AM,How Frequently is water availableAM{WS4A}AM,Treat water to make safer for drinkingAM{WS5}AM,BoilAM{WS6A}AM,Add bleach/chlorineAM{WS6B}AM,Strain it through a clothAM{WS6C}AM,Use water filterAM{WS6D}AM,Solar disinfectionAM{WS6E}AM,Let it stand and settleAM{WS6F}AM,OtherAM{WS6X}AM,WS6ZAM{WS6Z}AM,Kind of toilet facilityAM{WS7}AM,Toilet facility sharedAM{WS8}AM,Households using this toilet facilityAM{WS9}AM,Distance to nearest Primary SchoolAM{ED9}AM,Distance to nearest Secondary SchoolAM{ED10}AM,Have any usual member of your household died  in the last 12AM{OV2}AM,Of those who died is there any one between the ages of 18 anAM{OV3}AM,"If yes ,were any seriously ill for 3 of  the 12 months beforAM{OV4}AM",Total children aged 2-14 yearsAM{CD7}AM,Rank number of child (from response box)AM{CD9}AM,Child line numberAM{CD11}AM,Took away privilegesAM{CD12A}AM,Explaned why something was wrongAM{CD12B}AM,Shook him/herAM{CD12C}AM,Shouted yelled at or screamed at him/herAM{CD12D}AM,Gave him/hersomething else to doAM{CD12E}AM,"Spanked, hit or slapped him/her with bare handAM{CD12F}AM",Hit him/her   on the bottom with or elsewhere with a beltAM{CD12G}AM,"Called him/her dumb, lazyAM{CD12H}AM",Hit or slapped him/her on the faceAM{CD12I}AM,Hit or slapped him/her on the handAM{CD12J}AM,Beat him/her up with an implementAM{CD12K}AM,Did name ever require medical attentionAM{CD12L}AM,Do you believe to bring up you nedd to punish him/herAM{CD13}AM,Household weightAM{hhweight}AM,Education of household headAM{helevel}AM,Sex of household headAM{hhsex}AM,TOTAL URBANAM{TOTURB}AM
1304056.0,9101.0,13.0,4.0,56.0,91.0,1.0,2901.0,2682.0,2.0,11.0,2005.0,Urban,Not at home,,,,,,,7.0,4998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,TOTAL URBAN
1304056.0,10001.0,13.0,4.0,56.0,100.0,1.0,2901.0,2682.0,29.0,10.0,2005.0,Urban,Refused,,,,,,,7.0,4994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,TOTAL URBAN
1304056.0,11101.0,13.0,4.0,56.0,111.0,1.0,2901.0,2682.0,12.0,10.0,2005.0,Urban,Vacant,,,,,,,7.0,4993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,TOTAL URBAN
1304056.0,12201.0,13.0,4.0,56.0,122.0,1.0,2901.0,2682.0,12.0,10.0,2005.0,Urban,Not at home,,,,,,,7.0,4992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,TOTAL URBAN
1304071.0,1301.0,13.0,4.0,71.0,13.0,1.0,2901.0,2682.0,13.0,11.0,2005.0,Urban,Vacant,,,,,,,3.0,5047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,TOTAL URBAN
1304071.0,3101.0,13.0,4.0,71.0,31.0,1.0,2674.0,2682.0,25.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,No,,,,,,,,,Flush to piped sewer system,Yes,2.0,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,TOTAL URBAN
1304071.0,4801.0,13.0,4.0,71.0,48.0,1.0,2901.0,2682.0,26.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,Yes,Boil,,,,,,,,Flush to piped sewer system,No,,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Male,TOTAL URBAN
1304071.0,6301.0,13.0,4.0,71.0,63.0,1.0,2674.0,2682.0,26.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into yard or plot,,,,ALL THE TIME,No,,,,,,,,,Pit latrine with slab,Yes,2.0,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,TOTAL URBAN
1304071.0,7901.0,13.0,4.0,71.0,79.0,1.0,2674.0,2682.0,26.0,10.0,2005.0,Urban,Completed,1.0,3.0,1.0,1.0,2.0,2.0,3.0,5023.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into yard or plot,,,,FEW HOURS DAILY,Yes,Boil,,,,,,,,Pit latrine with slab,Yes,2.0,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,1.0,1.0,2.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,0.993632,Secondary,Female,TOTAL URBAN
1304071.0,9701.0,13.0,4.0,71.0,97.0,1.0,2674.0,2682.0,12.0,11.0,2005.0,Urban,Completed,2.0,8.0,2.0,2.0,1.0,1.0,3.0,5048.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,1 MILE OR LESS,Piped into dwelling,,,,ALL THE TIME,No,,,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,5.0,1.0,4.0,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,0.993632,Secondary,Female,TOTAL URBAN
1304071.0,11301.0,13.0,4.0,71.0,113.0,1.0,2901.0,2682.0,25.0,10.0,2005.0,Urban,Completed,1.0,3.0,0.0,0.0,0.0,0.0,3.0,4561.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into yard or plot,,,,MOST TIMES,No,,,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,1 MILE OR LESS,No,,,1.0,1.0,3.0,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,0.993632,Secondary,Male,TOTAL URBAN
1304071.0,12901.0,13.0,4.0,71.0,129.0,1.0,2674.0,2682.0,25.0,10.0,2005.0,Urban,Completed,2.0,2.0,1.0,1.0,0.0,0.0,3.0,5012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into yard or plot,,,,MOST TIMES,Yes,Boil,Add bleach/chlorine,,,,,,,Pit latrine with slab,No,,> 1 TO < 5 MILES,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,TOTAL URBAN
1304071.0,14701.0,13.0,4.0,71.0,147.0,1.0,2674.0,2682.0,25.0,10.0,2005.0,Urban,Completed,2.0,4.0,1.0,1.0,2.0,2.0,3.0,5016.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,ALL THE TIME,No,,,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,2.0,2.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,0.993632,Secondary,Male,TOTAL URBAN
1304071.0,16201.0,13.0,4.0,71.0,162.0,1.0,2901.0,2682.0,25.0,10.0,2005.0,Urban,Completed,1.0,2.0,1.0,0.0,0.0,0.0,3.0,4556.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,1 MILE OR LESS,Piped into dwelling,,,,MOST TIMES,No,,,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Male,TOTAL URBAN
1304071.0,17901.0,13.0,4.0,71.0,179.0,1.0,2674.0,2682.0,26.0,10.0,2005.0,Urban,Completed,1.0,2.0,0.0,0.0,0.0,0.0,3.0,4984.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,FEW HOURS DAILY,Yes,Boil,,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,1.0,1.0,2.0,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,0.993632,Secondary,Female,TOTAL URBAN
1304071.0,19601.0,13.0,4.0,71.0,196.0,1.0,2674.0,2682.0,25.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,FEW HOURS DAILY,Yes,Boil,Add bleach/chlorine,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,TOTAL URBAN
1304078.0,601.0,13.0,4.0,78.0,6.0,1.0,2674.0,2682.0,25.0,10.0,2005.0,Urban,Not at home,,,,,,,3.0,5001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,TOTAL URBAN
1304078.0,3001.0,13.0,4.0,78.0,30.0,1.0,2674.0,2682.0,25.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Public tap/standpipe,,30.0,Adult man,MOST TIMES,No,,,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Male,TOTAL URBAN
1304078.0,5501.0,13.0,4.0,78.0,55.0,1.0,2570.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,3.0,1.0,1.0,0.0,0.0,3.0,5058.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Public tap/standpipe,,15.0,Adult woman,ALL THE TIME,Yes,,Add bleach/chlorine,,,,,,,Pit latrine without slab/open pit,Yes,4.0,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,2.0,2.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,0.993632,Secondary,Female,TOTAL URBAN
1304078.0,7901.0,13.0,4.0,78.0,79.0,1.0,2674.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,4.0,1.0,1.0,0.0,0.0,3.0,5006.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into yard or plot,,,,FEW HOURS DAILY,Yes,Boil,Add bleach/chlorine,,,,,,,Pit latrine with slab,Yes,4.0,> 1 TO < 5 MILES,> 1 TO < 5 MILES,No,,,2.0,2.0,4.0,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,0.993632,Higher,Female,TOTAL URBAN
1304078.0,10301.0,13.0,4.0,78.0,103.0,1.0,2570.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Public tap/standpipe,,10.0,Adult man,ALL THE TIME,Yes,Boil,Add bleach/chlorine,,,,,,,Pit latrine without slab/open pit,No,,> 1 TO < 5 MILES,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Male,TOTAL URBAN
1304078.0,12701.0,13.0,4.0,78.0,127.0,1.0,2901.0,2682.0,13.0,10.0,2005.0,Urban,Completed,3.0,12.0,3.0,3.0,2.0,2.0,3.0,4559.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,TELEVISION,> 1 TO < 5 MILES,Piped into yard or plot,,,,FEW HOURS WEEKLY,Yes,,Add bleach/chlorine,,,,,,,Pit latrine with slab,Yes,2.0,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,4.0,1.0,7.0,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,0.993632,Primary,Female,TOTAL URBAN
1304078.0,15201.0,13.0,4.0,78.0,152.0,1.0,2570.0,2682.0,13.0,10.0,2005.0,Urban,Not at home,,,,,,,3.0,505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,TOTAL URBAN
1304078.0,17601.0,13.0,4.0,78.0,176.0,1.0,2901.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into yard or plot,,,,NOT AT ALL,No,,,,,,,,,Pit latrine with slab,No,,> 1 TO < 5 MILES,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Male,TOTAL URBAN
1304078.0,20001.0,13.0,4.0,78.0,200.0,1.0,2901.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,3.0,0.0,0.0,0.0,0.0,3.0,4564.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Public tap/standpipe,,5.0,Female child (under 15),MOST TIMES,Yes,,Add bleach/chlorine,,,,Let it stand and settle,,,Pit latrine with slab,Yes,4.0,> 1 TO < 5 MILES,> 1 TO < 5 MILES,No,,,2.0,2.0,3.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,0.993632,Secondary,Female,TOTAL URBAN
1304078.0,22401.0,13.0,4.0,78.0,224.0,1.0,2674.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,No,,,,,,,,,Flush to absorption pit,Yes,2.0,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Higher,Male,TOTAL URBAN
1304078.0,22402.0,13.0,4.0,78.0,224.0,2.0,2674.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,2.0,1.0,1.0,0.0,0.0,3.0,5005.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,No,,,,,,,,,Flush to absorption pit,Yes,2.0,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,1.0,1.0,2.0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,0.993632,Secondary,Female,TOTAL URBAN
1304078.0,25201.0,13.0,4.0,78.0,252.0,1.0,2674.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,Yes,Boil,,,,,,,,Pit latrine with slab,No,,> 1 TO < 5 MILES,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Male,TOTAL URBAN
1304078.0,27301.0,13.0,4.0,78.0,273.0,1.0,2674.0,2682.0,13.0,10.0,2005.0,Urban,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into dwelling,,,,FEW HOURS DAILY,Yes,Boil,,,,,,,,Flush to absorption pit,No,,> 1 TO < 5 MILES,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Female,TOTAL URBAN
1305005.0,401.0,13.0,5.0,5.0,4.0,1.0,2901.0,2682.0,17.0,11.0,2005.0,Rural,Vacant,,,,,,,3.0,4579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1305005.0,1401.0,13.0,5.0,5.0,14.0,1.0,2901.0,2682.0,24.0,11.0,2005.0,Rural,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into yard or plot,,,,ALL THE TIME,Yes,Boil,,,,,,,,Pit latrine with slab,Yes,2.0,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,
1305005.0,2101.0,13.0,5.0,5.0,21.0,1.0,2901.0,2682.0,17.0,11.0,2005.0,Rural,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,ALL THE TIME,Yes,Boil,,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,
1305005.0,2901.0,13.0,5.0,5.0,29.0,1.0,2674.0,2682.0,17.0,11.0,2005.0,Rural,Completed,1.0,3.0,1.0,1.0,0.0,0.0,3.0,5030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into dwelling,,,,ALL THE TIME,No,,,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,,,,,,,,,,,,,,,,,0.993632,Primary,Male,
1305005.0,3901.0,13.0,5.0,5.0,39.0,1.0,2901.0,2682.0,17.0,11.0,2005.0,Rural,Completed,2.0,3.0,1.0,1.0,1.0,1.0,3.0,5039.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Bottled water,Tanker-truck,On premises,,ALL THE TIME,No,,,,,,,,,Flush to absorption pit,No,,> 1 TO < 5 MILES,> 1 TO < 5 MILES,No,,,1.0,1.0,3.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,0.993632,Secondary,Male,
1305005.0,4701.0,13.0,5.0,5.0,47.0,1.0,2674.0,2682.0,17.0,11.0,2005.0,Rural,Completed,1.0,1.0,1.0,1.0,0.0,0.0,3.0,5029.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Rainwater collection,,On premises,,ALL THE TIME,No,,,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Higher,Female,
1305005.0,5701.0,13.0,5.0,5.0,57.0,1.0,2901.0,2682.0,17.0,11.0,2005.0,Rural,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Public tap/standpipe,,30.0,Adult woman,ALL THE TIME,Yes,Boil,,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Primary,Female,
1305005.0,6601.0,13.0,5.0,5.0,66.0,1.0,2901.0,2682.0,24.0,11.0,2005.0,Rural,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Rainwater collection,,On premises,,ALL THE TIME,No,,,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,
1305005.0,7301.0,13.0,5.0,5.0,73.0,1.0,2901.0,2682.0,17.0,11.0,2005.0,Rural,Completed,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAMILY MEMBERS,> 1 TO < 5 MILES,Tanker-truck,,On premises,,ALL THE TIME,Yes,,Add bleach/chlorine,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Female,
1305005.0,8201.0,13.0,5.0,5.0,82.0,1.0,2674.0,2682.0,17.0,11.0,2005.0,Rural,Completed,1.0,3.0,0.0,0.0,0.0,0.0,3.0,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Tanker-truck,,On premises,,ALL THE TIME,Yes,,,,,,Let it stand and settle,Other,,Pit latrine with slab,No,,> 1 TO < 5 MILES,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,None,Male,
1305005.0,9201.0,13.0,5.0,5.0,92.0,1.0,2901.0,2682.0,17.0,11.0,2005.0,Rural,Completed,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4589.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Public tap/standpipe,,15.0,Adult man,DK,Yes,Boil,Add bleach/chlorine,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,1 MILE OR LESS,No,,,1.0,1.0,3.0,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Don't know/no opinion,0.993632,Secondary,Male,
1305005.0,10101.0,13.0,5.0,5.0,101.0,1.0,2901.0,2682.0,17.0,11.0,2005.0,Rural,Vacant,,,,,,,3.0,4588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1305024.0,101.0,13.0,5.0,24.0,1.0,1.0,2674.0,2682.0,9.0,11.0,2005.0,Rural,Completed,1.0,3.0,0.0,0.0,0.0,0.0,6.0,4865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,ALL THE TIME,No,,,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,
1305024.0,1401.0,13.0,5.0,24.0,14.0,1.0,2958.0,2682.0,9.0,11.0,2005.0,Rural,Not at home,,,,,,,6.0,4906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1305024.0,2301.0,13.0,5.0,24.0,23.0,1.0,2674.0,2682.0,9.0,11.0,2005.0,Rural,Completed,2.0,6.0,1.0,0.0,1.0,0.0,6.0,4864.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,RADIO,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,Yes,Boil,,,,,,,,Flush to septic tank,No,,1 MILE OR LESS,> 1 TO < 5 MILES,No,,,3.0,3.0,6.0,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,0.993632,Secondary,Male,
1305024.0,3401.0,13.0,5.0,24.0,34.0,1.0,2861.0,2682.0,9.0,11.0,2005.0,Rural,Completed,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEWSPAPER,1 MILE OR LESS,Piped into dwelling,,,,MOST TIMES,No,,,,,,,,,Pit latrine with slab,No,,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,
1305024.0,4601.0,13.0,5.0,24.0,46.0,1.0,2958.0,2682.0,9.0,11.0,2005.0,Rural,Completed,2.0,4.0,1.0,0.0,0.0,0.0,6.0,4868.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RADIO,1 MILE OR LESS,Piped into yard or plot,,,,MOST TIMES,No,,,,,,,,,Pit latrine without slab/open pit,No,,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,
1305024.0,5601.0,13.0,5.0,24.0,56.0,1.0,2901.0,2682.0,9.0,11.0,2005.0,Rural,Vacant,,,,,,,6.0,4908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1305024.0,6801.0,13.0,5.0,24.0,68.0,1.0,2901.0,2682.0,9.0,11.0,2005.0,Rural,Completed,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,1 MILE OR LESS,Piped into yard or plot,,,,MOST TIMES,No,,,,,,,,,Pit latrine without slab/open pit,Yes,2.0,1 MILE OR LESS,1 MILE OR LESS,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Male,
1305024.0,8001.0,13.0,5.0,24.0,80.0,1.0,2901.0,2682.0,9.0,11.0,2005.0,Rural,Completed,2.0,3.0,1.0,1.0,1.0,1.0,6.0,4907.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,Yes,Boil,Add bleach/chlorine,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,1 MILE OR LESS,No,,,1.0,1.0,3.0,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,0.993632,Secondary,Male,
1305024.0,8901.0,13.0,5.0,24.0,89.0,1.0,2674.0,2682.0,9.0,11.0,2005.0,Rural,Not at home,,,,,,,6.0,4866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1305024.0,10001.0,13.0,5.0,24.0,100.0,1.0,2958.0,2682.0,9.0,11.0,2005.0,Rural,Completed,1.0,2.0,1.0,1.0,0.0,0.0,6.0,4870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TELEVISION,> 1 TO < 5 MILES,Piped into dwelling,,,,MOST TIMES,No,,,,,,,,,Flush to absorption pit,No,,1 MILE OR LESS,> 1 TO < 5 MILES,,,,,,,,,,,,,,,,,,,,0.993632,Secondary,Female,
